234.0000 239.0000 3.0000 152.0000 154.0000
240.0000 240.0000 3.0000 151.0000 156.0000
238.0000 240.0000 3.0000 153.0000 155.0000
234.0000 239.0000 3.0000 154.0000 156.0000
231.0000 239.0000 3.0000 153.0000 154.0000
232.0000 240.0000 3.0000 154.0000 156.0000
238.0000 241.0000 3.0000 154.0000 156.0000
238.0000 239.0000 3.0000 152.0000 154.0000
230.0000 244.0000 2.0000 152.0000 155.0000
237.0000 239.0000 3.0000 154.0000 156.0000
232.0000 244.0000 3.0000 155.0000 156.0000
227.0000 234.0000 3.0000 152.0000 154.0000
238.0000 241.0000 3.0000 152.0000 156.0000
234.0000 239.0000 3.0000 151.0000 156.0000
238.0000 240.0000 3.0000 155.0000 155.0000
232.0000 245.0000 3.0000 154.0000 156.0000
233.0000 240.0000 3.0000 153.0000 155.0000
236.0000 239.0000 3.0000 151.0000 152.0000
234.0000 240.0000 3.0000 153.0000 156.0000
238.0000 241.0000 3.0000 149.0000 157.0000
227.0000 241.0000 3.0000 153.0000 156.0000
241.0000 243.0000 3.0000 154.0000 156.0000
230.0000 239.0000 3.0000 154.0000 155.0000
228.0000 240.0000 3.0000 153.0000 156.0000
243.0000 244.0000 3.0000 152.0000 156.0000
236.0000 242.0000 3.0000 155.0000 155.0000
239.0000 240.0000 3.0000 153.0000 157.0000
239.0000 241.0000 3.0000 152.0000 156.0000
233.0000 239.0000 3.0000 153.0000 155.0000
232.0000 240.0000 3.0000 154.0000 158.0000
239.0000 241.0000 3.0000 153.0000 154.0000
238.0000 242.0000 3.0000 153.0000 154.0000
239.0000 239.0000 3.0000 154.0000 154.0000
239.0000 239.0000 3.0000 154.0000 156.0000
238.0000 238.0000 3.0000 154.0000 154.0000
231.0000 242.0000 3.0000 152.0000 154.0000
232.0000 239.0000 2.0000 152.0000 153.0000
239.0000 240.0000 3.0000 153.0000 152.0000
238.0000 239.0000 3.0000 155.0000 157.0000
226.0000 239.0000 3.0000 153.0000 156.0000
229.0000 239.0000 3.0000 151.0000 155.0000
238.0000 240.0000 2.0000 154.0000 154.0000
232.0000 241.0000 3.0000 152.0000 157.0000
226.0000 240.0000 3.0000 154.0000 154.0000
235.0000 234.0000 3.0000 153.0000 154.0000
238.0000 240.0000 3.0000 153.0000 157.0000
238.0000 239.0000 3.0000 154.0000 156.0000
239.0000 240.0000 3.0000 151.0000 154.0000
238.0000 239.0000 3.0000 154.0000 156.0000
231.0000 243.0000 3.0000 154.0000 155.0000
227.0000 240.0000 3.0000 154.0000 156.0000
238.0000 239.0000 3.0000 153.0000 154.0000
238.0000 240.0000 2.0000 154.0000 157.0000
238.0000 239.0000 3.0000 154.0000 155.0000
238.0000 240.0000 2.0000 154.0000 156.0000
238.0000 239.0000 3.0000 154.0000 154.0000
226.0000 240.0000 3.0000 154.0000 156.0000
238.0000 240.0000 3.0000 153.0000 154.0000
235.0000 240.0000 3.0000 153.0000 154.0000
238.0000 239.0000 3.0000 153.0000 158.0000
226.0000 241.0000 3.0000 154.0000 154.0000
237.0000 238.0000 2.0000 153.0000 155.0000
239.0000 241.0000 3.0000 152.0000 156.0000
238.0000 239.0000 3.0000 152.0000 154.0000
238.0000 236.0000 3.0000 153.0000 154.0000
226.0000 240.0000 3.0000 152.0000 154.0000
238.0000 238.0000 3.0000 153.0000 155.0000
239.0000 245.0000 2.0000 152.0000 155.0000
232.0000 240.0000 2.0000 154.0000 155.0000
226.0000 240.0000 2.0000 153.0000 157.0000
238.0000 239.0000 3.0000 154.0000 156.0000
240.0000 239.0000 3.0000 150.0000 156.0000
232.0000 240.0000 2.0000 152.0000 156.0000
238.0000 240.0000 3.0000 152.0000 154.0000
228.0000 239.0000 3.0000 153.0000 154.0000
238.0000 239.0000 3.0000 154.0000 155.0000
237.0000 243.0000 3.0000 155.0000 156.0000
232.0000 244.0000 3.0000 154.0000 156.0000
244.0000 245.0000 3.0000 154.0000 156.0000
239.0000 240.0000 3.0000 155.0000 157.0000
227.0000 239.0000 3.0000 154.0000 152.0000
239.0000 240.0000 3.0000 154.0000 154.0000
232.0000 238.0000 3.0000 154.0000 156.0000
232.0000 239.0000 2.0000 151.0000 155.0000
238.0000 239.0000 3.0000 152.0000 154.0000
237.0000 239.0000 3.0000 153.0000 156.0000
238.0000 239.0000 3.0000 152.0000 154.0000
232.0000 240.0000 3.0000 155.0000 157.0000
237.0000 238.0000 3.0000 153.0000 156.0000
239.0000 241.0000 3.0000 153.0000 156.0000
238.0000 239.0000 3.0000 154.0000 154.0000
238.0000 239.0000 3.0000 154.0000 155.0000
238.0000 241.0000 3.0000 155.0000 159.0000
232.0000 239.0000 3.0000 153.0000 156.0000
239.0000 241.0000 3.0000 153.0000 155.0000
239.0000 240.0000 3.0000 154.0000 156.0000
239.0000 239.0000 3.0000 154.0000 154.0000
239.0000 245.0000 3.0000 152.0000 157.0000
237.0000 239.0000 3.0000 152.0000 156.0000
232.0000 242.0000 3.0000 152.0000 154.0000
238.0000 239.0000 3.0000 153.0000 153.0000
239.0000 240.0000 3.0000 153.0000 155.0000
237.0000 238.0000 3.0000 153.0000 157.0000
232.0000 243.0000 3.0000 154.0000 157.0000
229.0000 240.0000 3.0000 154.0000 154.0000
226.0000 240.0000 3.0000 152.0000 156.0000
234.0000 239.0000 3.0000 154.0000 154.0000
240.0000 240.0000 3.0000 153.0000 157.0000
238.0000 239.0000 3.0000 153.0000 153.0000
243.0000 243.0000 3.0000 152.0000 154.0000
234.0000 240.0000 3.0000 153.0000 156.0000
234.0000 244.0000 3.0000 155.0000 156.0000
234.0000 240.0000 3.0000 154.0000 153.0000
240.0000 240.0000 3.0000 151.0000 157.0000
238.0000 241.0000 2.0000 154.0000 157.0000
226.0000 239.0000 3.0000 153.0000 154.0000
238.0000 240.0000 3.0000 153.0000 156.0000
232.0000 240.0000 3.0000 154.0000 154.0000
236.0000 239.0000 3.0000 153.0000 156.0000
238.0000 240.0000 3.0000 152.0000 154.0000
226.0000 239.0000 3.0000 153.0000 156.0000
230.0000 238.0000 3.0000 154.0000 154.0000
226.0000 239.0000 3.0000 151.0000 157.0000
238.0000 240.0000 2.0000 153.0000 156.0000
238.0000 241.0000 3.0000 153.0000 157.0000
232.0000 239.0000 3.0000 153.0000 156.0000
238.0000 241.0000 3.0000 154.0000 156.0000
238.0000 246.0000 3.0000 154.0000 156.0000
232.0000 239.0000 3.0000 153.0000 155.0000
237.0000 239.0000 3.0000 152.0000 154.0000
239.0000 245.0000 3.0000 154.0000 154.0000
226.0000 244.0000 3.0000 153.0000 154.0000
238.0000 239.0000 3.0000 152.0000 156.0000
238.0000 240.0000 3.0000 154.0000 156.0000
239.0000 240.0000 3.0000 151.0000 154.0000
234.0000 240.0000 3.0000 154.0000 154.0000
241.0000 243.0000 3.0000 152.0000 154.0000
238.0000 238.0000 3.0000 152.0000 154.0000
231.0000 243.0000 3.0000 151.0000 156.0000
239.0000 240.0000 3.0000 152.0000 156.0000
238.0000 245.0000 3.0000 153.0000 157.0000
239.0000 241.0000 3.0000 154.0000 156.0000
235.0000 240.0000 3.0000 154.0000 156.0000
238.0000 239.0000 3.0000 152.0000 156.0000
227.0000 240.0000 3.0000 152.0000 154.0000
240.0000 241.0000 3.0000 153.0000 156.0000
231.0000 238.0000 3.0000 154.0000 156.0000
232.0000 239.0000 2.0000 152.0000 156.0000
238.0000 240.0000 3.0000 152.0000 154.0000
238.0000 241.0000 3.0000 155.0000 155.0000
238.0000 239.0000 2.0000 153.0000 156.0000
226.0000 239.0000 3.0000 151.0000 156.0000
229.0000 240.0000 3.0000 151.0000 156.0000
238.0000 240.0000 3.0000 154.0000 156.0000
238.0000 245.0000 3.0000 154.0000 157.0000
238.0000 240.0000 3.0000 153.0000 157.0000
240.0000 239.0000 3.0000 153.0000 153.0000
236.0000 240.0000 3.0000 154.0000 154.0000
226.0000 240.0000 3.0000 151.0000 156.0000
238.0000 237.0000 3.0000 151.0000 157.0000
238.0000 243.0000 3.0000 155.0000 153.0000
232.0000 239.0000 3.0000 152.0000 157.0000
232.0000 239.0000 3.0000 155.0000 154.0000
226.0000 241.0000 3.0000 152.0000 158.0000
234.0000 240.0000 3.0000 153.0000 155.0000
237.0000 239.0000 3.0000 152.0000 156.0000
227.0000 234.0000 3.0000 151.0000 154.0000
238.0000 240.0000 3.0000 153.0000 154.0000
239.0000 239.0000 3.0000 151.0000 154.0000
243.0000 245.0000 3.0000 153.0000 157.0000
232.0000 240.0000 3.0000 154.0000 154.0000
226.0000 239.0000 3.0000 149.0000 157.0000
226.0000 239.0000 3.0000 153.0000 154.0000
233.0000 234.0000 3.0000 155.0000 156.0000
238.0000 240.0000 3.0000 152.0000 156.0000
231.0000 239.0000 3.0000 154.0000 154.0000
235.0000 240.0000 3.0000 154.0000 154.0000
232.0000 235.0000 3.0000 154.0000 156.0000
236.0000 243.0000 2.0000 152.0000 155.0000
238.0000 244.0000 3.0000 154.0000 156.0000
239.0000 241.0000 3.0000 152.0000 156.0000
